Spółka,Rok,Przychody ze sprzedaży,Zysk netto,Zysk operacyjny (EBIT),EBITDA,Aktywa trwałe,Aktywa obrotowe,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Przepływy pieniężne z działalności inwestycyjnej,Przepływy pieniężne razem,Lata raportu
BIOTON,2015,404408.0,-520633.0,-502855.0,-465574.0,944418.0,305635.0,1250053.0,823279.0,166997.0,276417.0,1250053.0,24023.0,-41629.0,-1937.0,9
BIOTON,2016,347794.0,-28439.0,-12472.0,22851.0,929675.0,365512.0,1295187.0,830979.0,138729.0,342633.0,1295187.0,23146.0,2511.0,57374.0,8
BIOTON,2017,384986.0,-7194.0,20381.0,53807.0,889892.0,252081.0,1141973.0,788813.0,110208.0,258511.0,1141973.0,17503.0,-24928.0,-51227.0,7
BIOTON,2018,241166.0,26088.0,-52413.0,-22920.0,859342.0,150684.0,1010026.0,712793.0,123085.0,174148.0,1010026.0,27880.0,37473.0,-30942.0,6
BIOTON,2019,202032.0,-126693.0,-163543.0,-131262.0,744164.0,137253.0,881417.0,581999.0,102718.0,196700.0,881417.0,46707.0,-53802.0,-569.0,5
BIOTON,2020,221788.0,33920.0,48580.0,80311.0,715819.0,151288.0,867107.0,619645.0,90116.0,157346.0,867107.0,41949.0,-4684.0,15062.0,4
BIOTON,2021,163034.0,2882.0,14342.0,45980.0,690462.0,174727.0,865189.0,622739.0,77542.0,164908.0,865189.0,5522.0,-4284.0,-13383.0,3
BIOTON,2022,233159.0,1421.0,21258.0,55661.0,657255.0,153071.0,810326.0,606060.0,63212.0,141054.0,810326.0,56082.0,-29100.0,483.0,2
BIOTON,2023,181636.0,2275.0,15295.0,50279.0,655467.0,166757.0,822224.0,606358.0,50276.0,165590.0,822224.0,39625.0,-36952.0,-5456.0,1
BIOTON,2024,207763.0,-15658.0,-5709.0,30578.0,640142.0,153996.0,794138.0,590548.0,60472.0,143118.0,794138.0,36330.0,-11613.0,3080.0,0
BLOOBER-TEAM,2009,1349.0,-410.0,-393.0,-176.0,530.0,1131.0,1661.0,1186.0,300.0,160.0,1661.0,,,0.0,15
BLOOBER-TEAM,2010,1133.0,168.0,236.0,406.0,153.0,2600.0,2753.0,1355.0,0.0,1391.0,2753.0,-175.0,-270.0,337.0,14
BLOOBER-TEAM,2011,1642.0,325.0,-161.0,-88.0,1882.0,5751.0,7633.0,7493.0,0.0,131.0,7633.0,-899.0,-2519.0,1224.0,13
BLOOBER-TEAM,2012,2669.0,-157.0,-178.0,27.0,1758.0,5628.0,7386.0,5840.0,0.0,470.0,7386.0,-863.0,-121.0,-984.0,12
BLOOBER-TEAM,2013,3434.0,-1791.0,-1091.0,-593.0,796.0,6577.0,7373.0,3880.0,1593.0,523.0,7373.0,-2266.0,-67.0,-492.0,11
BLOOBER-TEAM,2014,6292.0,-610.0,-376.0,249.0,2117.0,8568.0,10685.0,3278.0,104.0,5277.0,10685.0,-1067.0,-244.0,561.0,10
BLOOBER-TEAM,2015,11657.0,3310.0,4414.0,5145.0,1589.0,21261.0,22850.0,16395.0,0.0,3807.0,22850.0,-2268.0,-623.0,4896.0,9
BLOOBER-TEAM,2016,15937.0,6838.0,6243.0,7079.0,1507.0,31592.0,33099.0,23194.0,0.0,3040.0,33099.0,89.0,1602.0,-257.0,8
BLOOBER-TEAM,2017,14372.0,-2689.0,-2463.0,-1738.0,2537.0,30821.0,33358.0,20716.0,299.0,1943.0,33358.0,60.0,-257.0,-383.0,7
BLOOBER-TEAM,2018,24642.0,4027.0,4709.0,5276.0,4751.0,40424.0,45175.0,24344.0,1051.0,5683.0,45175.0,-6072.0,-1103.0,118.0,6
BLOOBER-TEAM,2019,28884.0,3153.0,4709.0,5687.0,23904.0,37259.0,61163.0,27565.0,410.0,8536.0,61163.0,-6639.0,-2136.0,2414.0,5
BLOOBER-TEAM,2020,49947.0,10497.0,9353.0,16579.0,36207.0,47715.0,83922.0,34692.0,1485.0,9920.0,83922.0,13424.0,-14564.0,-456.0,4
BLOOBER-TEAM,2021,62768.0,20942.0,22785.0,34400.0,34186.0,49586.0,83772.0,52543.0,1390.0,7837.0,83772.0,25028.0,-9381.0,18019.0,3
BLOOBER-TEAM,2022,84796.0,16367.0,18334.0,28764.0,54548.0,67265.0,121813.0,81245.0,2480.0,18730.0,121813.0,23075.0,-31237.0,3886.0,2
BLOOBER-TEAM,2023,94010.0,2703.0,4802.0,26206.0,93951.0,43218.0,137169.0,94796.0,18612.0,22686.0,137169.0,11421.0,-26538.0,-16555.0,1
BLOOBER-TEAM,2024,89164.0,21082.0,23031.0,41103.0,137535.0,56260.0,193795.0,121092.0,16534.0,54527.0,193795.0,24361.0,-29107.0,-3473.0,0
BNP,2009,,100643.0,,189407.0,,,24545501.0,,,,24545501.0,-763216.0,-383342.0,,15
BNP,2010,,112341.0,,198426.0,,,28629599.0,,,,28629599.0,-11551.0,-427473.0,,14
BNP,2011,,128097.0,,230096.0,,,33407213.0,,,,33407213.0,-3355096.0,-331792.0,,13
BNP,2012,,130049.0,,268798.0,,,37196663.0,,,,37196663.0,3299700.0,-2934634.0,,12
BNP,2013,,160144.0,,312519.0,,,35777141.0,,,,35777141.0,-1190570.0,1966936.0,,11
BNP,2014,,138031.0,,279171.0,,,40496575.0,,,,40496575.0,3120935.0,-1999235.0,,10
BNP,2015,,13293.0,,178149.0,,,65372338.0,,,,65372338.0,3410275.0,352253.0,,9
BNP,2016,,76860.0,,587701.0,,,72304999.0,,,,72304999.0,5585401.0,-5080758.0,,8
BNP,2017,,279707.0,,627949.0,,,72749259.0,,,,72749259.0,2563565.0,-1377597.0,,7
BNP,2018,,360378.0,,658610.0,,,109022519.0,,,,109022519.0,-8446037.0,7759955.0,,6
BNP,2019,,614694.0,,1608291.0,,,109954142.0,,,,109954142.0,325762.0,1618802.0,,5
BNP,2020,,733095.0,,1478525.0,,,119577288.0,,,,119577288.0,4699366.0,-7506835.0,,4
BNP,2021,,176298.0,,1015682.0,,,131777481.0,,,,131777481.0,1815743.0,-220377.0,,3
BNP,2022,,441497.0,,1283676.0,,,151517069.0,,,,151517069.0,15396691.0,-8058347.0,,2
BNP,2023,,1012546.0,,2219891.0,,,161025747.0,,,,161025747.0,5875560.0,-3128347.0,,1
BNP,2024,,2358268.0,,3468466.0,,,167539589.0,,,,167539589.0,14636997.0,-13035202.0,,0
BOGDANKA,2008,1033275.0,155791.0,203457.0,339639.0,1386033.0,271397.0,1657430.0,1106263.0,222854.0,318828.0,1657430.0,333795.0,-326530.0,51375.0,16
BOGDANKA,2009,1118393.0,190842.0,226710.0,367988.0,1617528.0,852286.0,2469814.0,1729954.0,477779.0,253138.0,2469814.0,365586.0,-365932.0,581785.0,15
BOGDANKA,2010,1230447.0,230122.0,276472.0,414548.0,2163972.0,664073.0,2828045.0,1959765.0,455887.0,403139.0,2828045.0,368235.0,-597244.0,-209558.0,14
BOGDANKA,2011,1301349.0,221246.0,265739.0,450603.0,2674216.0,402012.0,3076228.0,2133067.0,626566.0,307016.0,3076228.0,313802.0,-726489.0,-369281.0,13
BOGDANKA,2012,1835801.0,289782.0,357348.0,658089.0,3063653.0,421503.0,3485156.0,2286381.0,773108.0,415674.0,3485156.0,661729.0,-604737.0,17731.0,12
BOGDANKA,2013,1899830.0,329728.0,424803.0,754941.0,3274004.0,570126.0,3844130.0,2445227.0,579631.0,808968.0,3844130.0,726043.0,-639154.0,91453.0,11
BOGDANKA,2014,2013568.0,272352.0,362315.0,730149.0,3730165.0,634250.0,4364415.0,2514338.0,1171281.0,669307.0,4364415.0,712863.0,-716887.0,-16523.0,10
BOGDANKA,2015,1885371.0,-279626.0,-326221.0,61526.0,3003073.0,640951.0,3644024.0,2112919.0,1117284.0,404118.0,3644024.0,729575.0,-440680.0,66556.0,9
BOGDANKA,2016,1786265.0,181992.0,237007.0,596459.0,2929788.0,870501.0,3800289.0,2282258.0,760072.0,747810.0,3800289.0,675791.0,-285364.0,279069.0,8
BOGDANKA,2017,1780321.0,667925.0,847270.0,1203642.0,3428805.0,730067.0,4158872.0,2891525.0,512435.0,744910.0,4158872.0,608517.0,-372052.0,-106178.0,7
BOGDANKA,2018,1756671.0,53796.0,62027.0,469191.0,3463822.0,469529.0,3933351.0,2939939.0,536432.0,446803.0,3933351.0,458874.0,-418232.0,-264135.0,6
BOGDANKA,2019,2157861.0,308746.0,375222.0,767842.0,3509780.0,742684.0,4252464.0,3218143.0,649800.0,374162.0,4252464.0,720977.0,-476533.0,211947.0,5
BOGDANKA,2020,1822112.0,72962.0,95241.0,459927.0,3763945.0,611318.0,4375263.0,3289385.0,715050.0,360386.0,4375263.0,476960.0,-611029.0,-141130.0,4
BOGDANKA,2021,2371280.0,288266.0,366798.0,796949.0,3676428.0,1025616.0,4702044.0,3583441.0,592811.0,515524.0,4702044.0,762812.0,-394353.0,358565.0,3
BOGDANKA,2022,2451715.0,175636.0,200319.0,598790.0,3880528.0,938181.0,4818709.0,3697105.0,661888.0,449157.0,4818709.0,624375.0,-651383.0,-125116.0,2
BOGDANKA,2023,3939288.0,687144.0,839841.0,1297406.0,4101959.0,1660209.0,5762168.0,4293620.0,727790.0,730337.0,5762168.0,1124572.0,-764842.0,259648.0,1
BOGDANKA,2024,3665056.0,-1491348.0,-1855031.0,-1456184.0,2231970.0,1672490.0,3904460.0,2695327.0,493215.0,704750.0,3904460.0,1043300.0,-827777.0,118967.0,0
BORYSZEW,2004,1232718.0,78730.0,90756.0,128797.0,429237.0,423379.0,852616.0,403360.0,133797.0,315459.0,852616.0,94167.0,-238685.0,16794.0,20
BORYSZEW,2005,1873905.0,122553.0,36301.0,84009.0,1349429.0,1390263.0,2739692.0,494817.0,376961.0,1457765.0,2739692.0,-48942.0,-322249.0,24914.0,19
BORYSZEW,2006,5378239.0,135127.0,138342.0,245148.0,1357685.0,1652927.0,3010612.0,542173.0,661023.0,1329198.0,3010612.0,-7362.0,-70285.0,6593.0,18
BORYSZEW,2007,4301530.0,25686.0,190711.0,301786.0,1321260.0,1472177.0,2793437.0,575023.0,489077.0,1239989.0,2793437.0,248065.0,-172146.0,30128.0,17
BORYSZEW,2008,3215429.0,-238826.0,-70608.0,37778.0,1110327.0,1132459.0,2242786.0,393770.0,238113.0,1218906.0,2242786.0,343156.0,-137234.0,568424.0,16
BORYSZEW,2009,2227509.0,51698.0,137958.0,214044.0,1054183.0,953157.0,2007340.0,417928.0,225117.0,886549.0,2007340.0,263497.0,91477.0,-16242.0,15
BORYSZEW,2010,3134792.0,37636.0,100173.0,179609.0,1084909.0,1184712.0,2269621.0,532733.0,233742.0,987176.0,2269621.0,56171.0,6642.0,31976.0,14
BORYSZEW,2011,4332124.0,211362.0,265546.0,363887.0,1292660.0,1429202.0,2721862.0,670404.0,318793.0,1223959.0,2721862.0,116345.0,-217949.0,4228.0,13
BORYSZEW,2012,4881187.0,61014.0,134292.0,243895.0,1273688.0,1475380.0,2749068.0,647658.0,274609.0,1292995.0,2749068.0,138704.0,-105325.0,-20401.0,12
BORYSZEW,2013,4836269.0,54952.0,88294.0,197681.0,1396052.0,1525144.0,2921196.0,606783.0,306948.0,1404789.0,2921196.0,180948.0,-135364.0,15431.0,11
BORYSZEW,2014,5058120.0,155950.0,210355.0,323261.0,1613302.0,1736885.0,3350187.0,851434.0,423188.0,1492750.0,3350187.0,174551.0,-297412.0,-11689.0,10
BORYSZEW,2015,5677980.0,83781.0,138021.0,258925.0,1707097.0,1745694.0,3452791.0,857511.0,337593.0,1700301.0,3452791.0,273184.0,-201155.0,17398.0,9
BORYSZEW,2016,5582224.0,191287.0,259008.0,382221.0,1900933.0,1869208.0,3770141.0,953741.0,475423.0,1739274.0,3770141.0,374796.0,-348016.0,55812.0,8
BORYSZEW,2017,6290336.0,203894.0,335445.0,469211.0,2075005.0,2034576.0,4109581.0,1131468.0,670489.0,1717002.0,4109581.0,321502.0,-231490.0,13492.0,7
BORYSZEW,2018,6099564.0,140844.0,229603.0,378511.0,2104239.0,2132518.0,4236757.0,1216232.0,747559.0,1694291.0,4236757.0,215034.0,-287129.0,-87000.0,6
BORYSZEW,2019,6259519.0,-98745.0,210298.0,413642.0,2464563.0,2323809.0,4788372.0,1346509.0,1160871.0,2092444.0,4788372.0,455417.0,-538799.0,65237.0,5
BORYSZEW,2020,5554579.0,281490.0,54089.0,249381.0,1886475.0,2212303.0,4098778.0,1612540.0,634777.0,1830407.0,4098778.0,-10882.0,113599.0,218052.0,4
BORYSZEW,2021,6264000.0,82155.0,170205.0,344407.0,1820678.0,2399958.0,4220636.0,1720205.0,527214.0,1946718.0,4220636.0,152813.0,104623.0,34890.0,3
BORYSZEW,2022,6790515.0,113573.0,216674.0,394550.0,1911057.0,2074617.0,3985674.0,1659618.0,608866.0,1687747.0,3985674.0,286107.0,-30292.0,-24998.0,2
BORYSZEW,2023,5689005.0,129903.0,177087.0,335985.0,1966038.0,1792391.0,3758429.0,1623720.0,676473.0,1425099.0,3758429.0,418821.0,-59229.0,58779.0,1
BORYSZEW,2024,5116006.0,120805.0,178500.0,337168.0,1933438.0,1700131.0,3633569.0,1582337.0,587375.0,1424405.0,3633569.0,86605.0,-22675.0,-7867.0,0
BOWIM,2008,1149788.0,15276.0,41422.0,44472.0,33942.0,365699.0,399641.0,49426.0,8218.0,341041.0,399641.0,-58031.0,-7193.0,600.0,16
BOWIM,2009,747133.0,-19325.0,-14122.0,-10931.0,37822.0,325580.0,363402.0,58039.0,6863.0,297413.0,363402.0,37332.0,-413.0,-6382.0,15
BOWIM,2010,804605.0,8721.0,19739.0,23457.0,91329.0,344242.0,435571.0,91501.0,27927.0,314549.0,435571.0,9743.0,-48135.0,4001.0,14
BOWIM,2011,1115307.0,-2277.0,15276.0,18622.0,97346.0,346314.0,443660.0,88213.0,61545.0,292103.0,443660.0,3780.0,-5802.0,-1782.0,13
BOWIM,2012,1017855.0,-7695.0,9358.0,12689.0,104254.0,284473.0,388727.0,79177.0,55589.0,251852.0,388727.0,33999.0,-6105.0,-499.0,12
BOWIM,2013,688148.0,1429.0,8776.0,12081.0,110069.0,193425.0,303494.0,81269.0,51298.0,168579.0,303494.0,29248.0,-98.0,-1111.0,11
BOWIM,2014,690263.0,3800.0,11312.0,14237.0,108496.0,233578.0,342074.0,77720.0,54696.0,207082.0,342074.0,28439.0,-1042.0,751.0,10
BOWIM,2015,763947.0,1136.0,6810.0,9710.0,116423.0,171000.0,287423.0,74140.0,44586.0,166032.0,287423.0,17226.0,-2909.0,6361.0,9
BOWIM,2016,819973.0,21663.0,43976.0,47236.0,125466.0,238100.0,363566.0,90892.0,82322.0,187153.0,363566.0,19239.0,-6536.0,-351.0,8
BOWIM,2017,1127697.0,18774.0,39534.0,43588.0,134948.0,260690.0,395638.0,95358.0,100927.0,195893.0,395638.0,8045.0,-11085.0,938.0,7
BOWIM,2018,1366722.0,11427.0,32610.0,37405.0,149498.0,332275.0,481773.0,102459.0,112234.0,263606.0,481773.0,11620.0,-10724.0,-7400.0,6
BOWIM,2019,1302964.0,3195.0,15527.0,20733.0,163262.0,250611.0,413873.0,101297.0,129451.0,179597.0,413873.0,9288.0,-8301.0,2045.0,5
BOWIM,2020,1205732.0,17532.0,28268.0,33923.0,165009.0,254150.0,419159.0,114624.0,115063.0,185489.0,419159.0,39898.0,-5178.0,2788.0,4
BOWIM,2021,2258543.0,153339.0,228105.0,234532.0,173576.0,502820.0,676396.0,259677.0,105389.0,304863.0,676396.0,40169.0,-13225.0,2934.0,3
BOWIM,2022,2752642.0,111546.0,174675.0,181928.0,168435.0,462628.0,631063.0,326312.0,95327.0,200981.0,631063.0,88030.0,3215.0,10038.0,2
BOWIM,2023,2036700.0,13283.0,35398.0,44108.0,175219.0,393517.0,568736.0,318762.0,44140.0,197667.0,568736.0,120707.0,-9023.0,14414.0,1
BOWIM,2024,1818451.0,-10581.0,4704.0,13972.0,183721.0,358086.0,541807.0,306520.0,35274.0,191879.0,541807.0,17134.0,-7697.0,-19460.0,0
BUDIMEX,2004,2150660.0,8941.0,-120911.0,-94948.0,410998.0,1343433.0,1754431.0,520177.0,118108.0,1111157.0,1754431.0,35518.0,125862.0,164892.0,20
BUDIMEX,2005,2702877.0,1175.0,-50419.0,-29242.0,343394.0,1591422.0,1934816.0,519674.0,131741.0,1280537.0,1934816.0,-49519.0,122681.0,125696.0,19
BUDIMEX,2006,3043184.0,3976.0,-13145.0,8041.0,352220.0,1886118.0,2238338.0,523253.0,141062.0,1573020.0,2238338.0,-77955.0,90229.0,32047.0,18
BUDIMEX,2007,3075911.0,14126.0,28041.0,51650.0,475571.0,1868713.0,2344284.0,536229.0,312920.0,1495073.0,2344284.0,-15184.0,19091.0,19951.0,17
BUDIMEX,2008,3274251.0,93699.0,107948.0,130176.0,462940.0,2823170.0,3286110.0,561729.0,433604.0,2290777.0,3286110.0,172954.0,-64181.0,198799.0,16
BUDIMEX,2009,3289866.0,173658.0,200511.0,221743.0,517881.0,2821742.0,3339623.0,586180.0,418021.0,2335422.0,3339623.0,964451.0,-304648.0,406173.0,15
BUDIMEX,2010,4430269.0,267409.0,331366.0,352567.0,632851.0,3434388.0,4067239.0,680405.0,254960.0,3131874.0,4067239.0,1191133.0,-5184.0,731164.0,14
BUDIMEX,2011,5516675.0,260874.0,319436.0,349766.0,869789.0,3681325.0,4551114.0,711110.0,360153.0,3479851.0,4551114.0,351404.0,-211668.0,-121019.0,13
BUDIMEX,2012,6077660.0,185982.0,182409.0,233092.0,559807.0,2888404.0,3448211.0,433130.0,382378.0,2632703.0,3448211.0,-44147.0,-98693.0,-433825.0,12
BUDIMEX,2013,4749459.0,301300.0,333306.0,362199.0,622230.0,3064523.0,3686753.0,626323.0,347985.0,2693593.0,3686753.0,314661.0,158455.0,319016.0,11
BUDIMEX,2014,4949939.0,193938.0,247318.0,270349.0,677496.0,3180713.0,3858209.0,519265.0,412629.0,2923071.0,3858209.0,486062.0,-49024.0,136824.0,10
BUDIMEX,2015,5133994.0,236520.0,292218.0,314566.0,821207.0,3892157.0,4713364.0,599206.0,444226.0,3666014.0,4713364.0,699259.0,-70462.0,457287.0,9
BUDIMEX,2016,5572290.0,410476.0,505107.0,531030.0,856936.0,4736729.0,5593665.0,801377.0,488704.0,4299141.0,5593665.0,611502.0,-48930.0,339472.0,8
BUDIMEX,2017,6369309.0,464594.0,588318.0,625796.0,927334.0,5070022.0,5997356.0,881443.0,614923.0,4500305.0,5997356.0,195796.0,-356583.0,-560867.0,7
BUDIMEX,2018,7387137.0,305484.0,417010.0,469121.0,988641.0,4467710.0,5456351.0,743341.0,788821.0,3917053.0,5456351.0,-523375.0,309684.0,-694728.0,6
BUDIMEX,2019,7569663.0,228851.0,318394.0,424073.0,1434542.0,5239417.0,6673959.0,808149.0,1049392.0,4787927.0,6673959.0,574348.0,-185260.0,72615.0,5
BUDIMEX,2020,8382240.0,471394.0,638572.0,776096.0,1536267.0,5925973.0,7462240.0,1149351.0,1139735.0,5135234.0,7462240.0,887512.0,96429.0,740277.0,4
BUDIMEX,2021,7911192.0,986454.0,587085.0,733692.0,1672413.0,5190905.0,6863318.0,1319240.0,1023841.0,4478470.0,6863318.0,765445.0,827043.0,604109.0,3
BUDIMEX,2022,8619054.0,548129.0,562427.0,714814.0,1818134.0,5569074.0,7387208.0,1258384.0,1029009.0,5058744.0,7387208.0,1427766.0,-169691.0,537159.0,2
BUDIMEX,2023,9801515.0,746065.0,781127.0,938442.0,2001776.0,6416465.0,8418241.0,1530815.0,1096208.0,5751735.0,8418241.0,1312035.0,-131810.0,654933.0,1
BUDIMEX,2024,9117843.0,623609.0,743830.0,903104.0,2115524.0,5700806.0,7816330.0,1232294.0,1023126.0,5509887.0,7816330.0,547398.0,-280083.0,-713025.0,0
BUMECH,2007,14062.0,2020.0,2624.0,2897.0,1811.0,12000.0,13811.0,11349.0,142.0,2093.0,13811.0,-2538.0,-1067.0,3173.0,17
BUMECH,2008,31032.0,6069.0,7554.0,8468.0,15288.0,26219.0,41507.0,22925.0,4516.0,12532.0,41507.0,2138.0,-2695.0,3324.0,16
BUMECH,2009,52893.0,3008.0,5226.0,8171.0,24660.0,37888.0,62548.0,25288.0,4417.0,30917.0,62548.0,9324.0,-7971.0,2544.0,15
BUMECH,2010,69019.0,6719.0,11293.0,16144.0,48914.0,51190.0,100104.0,41853.0,14978.0,40561.0,100104.0,-14534.0,-11402.0,-7916.0,14
BUMECH,2011,98383.0,7087.0,13886.0,23852.0,63368.0,83506.0,146874.0,48940.0,24572.0,68294.0,146874.0,5391.0,-4527.0,-266.0,13
BUMECH,2012,108092.0,6003.0,16624.0,30932.0,88436.0,82381.0,170817.0,62000.0,28022.0,73742.0,170817.0,25387.0,-1907.0,-369.0,12
BUMECH,2013,111074.0,217.0,6853.0,29455.0,100120.0,87833.0,187953.0,63173.0,37912.0,86868.0,187953.0,21181.0,4555.0,800.0,11
BUMECH,2014,197613.0,58768.0,69028.0,91428.0,146218.0,87062.0,233280.0,82954.0,56542.0,93784.0,233280.0,46843.0,-9016.0,3813.0,10
BUMECH,2015,121056.0,6930.0,16337.0,26712.0,134382.0,67646.0,202028.0,76950.0,47010.0,78068.0,202028.0,37336.0,-8102.0,-4937.0,9
BUMECH,2016,114314.0,496.0,8039.0,18859.0,158547.0,67139.0,225686.0,87370.0,47201.0,91115.0,225686.0,33223.0,-12941.0,3666.0,8
BUMECH,2017,109118.0,-36148.0,-25663.0,-16664.0,84490.0,74238.0,158728.0,48562.0,11076.0,99090.0,158728.0,9749.0,4601.0,-3547.0,7
BUMECH,2018,66027.0,-33561.0,-30708.0,-20838.0,69156.0,43358.0,112514.0,7258.0,12464.0,92792.0,112514.0,332.0,531.0,1359.0,6
BUMECH,2019,74318.0,-7661.0,-869.0,9511.0,78645.0,37732.0,116377.0,30512.0,44938.0,40927.0,116377.0,6154.0,-5904.0,-1403.0,5
BUMECH,2020,78622.0,1569.0,3493.0,14812.0,68485.0,43002.0,111487.0,33526.0,42491.0,35470.0,111487.0,6596.0,-2709.0,1054.0,4
BUMECH,2021,427123.0,403958.0,216534.0,273690.0,714720.0,222600.0,937320.0,437123.0,222140.0,278057.0,937320.0,4679.0,26804.0,25972.0,3
BUMECH,2022,1111782.0,356567.0,452937.0,558051.0,696151.0,525053.0,1221204.0,779534.0,162856.0,278814.0,1221204.0,225046.0,-114425.0,74605.0,2
BUMECH,2023,667452.0,-25884.0,-38965.0,15273.0,756175.0,425488.0,1181663.0,736023.0,76149.0,369491.0,1181663.0,125952.0,-135374.0,-46903.0,1
BUMECH,2024,409876.0,-1154806.0,-506637.0,-457410.0,217645.0,204386.0,422031.0,-419650.0,381363.0,460318.0,422031.0,1297.0,-39378.0,-48178.0,0
CAP,2013,29996.0,10098.0,17455.0,18098.0,3209.0,123165.0,126374.0,21528.0,95779.0,9067.0,126374.0,-74139.0,-481.0,-1244.0,11
CAP,2014,107522.0,44286.0,64295.0,65679.0,71890.0,217645.0,289535.0,65668.0,125382.0,98447.0,289535.0,299805.0,-322269.0,9092.0,10
CAP,2015,206673.0,120311.0,122566.0,125549.0,100484.0,554909.0,655393.0,185719.0,156070.0,313567.0,655393.0,-41761.0,-35982.0,34446.0,9
CAP,2016,422671.0,200260.0,234740.0,240848.0,222618.0,1407940.0,1630558.0,385755.0,583010.0,661705.0,1630558.0,-276117.0,-280416.0,19115.0,8
CAP,2017,-872247.0,-1927649.0,-1746923.0,-1721907.0,283424.0,2029293.0,2312717.0,-622163.0,654366.0,2280352.0,2312717.0,-1167360.0,-402173.0,75675.0,7
CAP,2018,-95405.0,-1022978.0,-566470.0,-539775.0,64096.0,1216039.0,1280135.0,-2244389.0,1258.0,3519961.0,1280135.0,-139755.0,-118945.0,-50448.0,6
CAP,2019,91676.0,-78039.0,54156.0,64275.0,82769.0,763392.0,846161.0,-2315775.0,8945.0,3153238.0,846161.0,293556.0,41724.0,100086.0,5
CAP,2020,97994.0,-157917.0,-6394.0,669.0,88543.0,653112.0,741655.0,-2482944.0,5435.0,3219164.0,741655.0,-8994.0,13421.0,-65607.0,4
CAP,2021,37434.0,-165370.0,-51775.0,-48579.0,13545.0,612079.0,625624.0,-2643020.0,962.0,3267682.0,625624.0,-63885.0,-1272.0,-108466.0,3
CAP,2022,164375.0,176247.0,163581.0,166718.0,48236.0,515979.0,564215.0,56295.0,2171.0,505749.0,564215.0,78086.0,-7244.0,11349.0,2
CAP,2023,193847.0,60481.0,98880.0,102380.0,60228.0,517527.0,577755.0,115631.0,313468.0,140965.0,577755.0,108002.0,-27459.0,12352.0,1
CAP,2024,161518.0,75424.0,85001.0,88571.0,52545.0,492911.0,545456.0,174821.0,195985.0,168308.0,545456.0,83804.0,-14164.0,-26054.0,0
CAPITAL-PARTNERS,2004,2445.0,1172.0,882.0,909.0,198.0,1873.0,2071.0,1995.0,7.0,69.0,2071.0,483.0,1303.0,747.0,20
CAPITAL-PARTNERS,2005,232.0,-30.0,-392.0,-362.0,2373.0,9135.0,11508.0,1934.0,6490.0,3084.0,11508.0,-502.0,-6996.0,720.0,19
CAPITAL-PARTNERS,2006,971.0,15380.0,-245.0,-218.0,29194.0,32509.0,61703.0,46124.0,1454.0,14125.0,61703.0,12832.0,51898.0,11289.0,18
CAPITAL-PARTNERS,2007,3335.0,23822.0,952.0,979.0,81409.0,76157.0,157566.0,123120.0,20140.0,14306.0,157566.0,-16612.0,63027.0,-2986.0,17
CAPITAL-PARTNERS,2008,755.0,-19995.0,-2311.0,-2285.0,24271.0,54686.0,78957.0,60237.0,12879.0,5841.0,78957.0,-6118.0,-3322.0,-6085.0,16
CAPITAL-PARTNERS,2009,872.0,-5627.0,-2049.0,-2027.0,18474.0,46201.0,64675.0,51070.0,13268.0,337.0,64675.0,2263.0,4102.0,3920.0,15
CAPITAL-PARTNERS,2010,1929.0,300.0,-969.0,-949.0,21279.0,43911.0,65190.0,50822.0,2699.0,11669.0,65190.0,-2376.0,-2387.0,-4278.0,14
CAPITAL-PARTNERS,2011,3714.0,5113.0,-2647.0,-2621.0,21278.0,36443.0,57721.0,50075.0,5175.0,2540.0,57721.0,-3413.0,7835.0,-1772.0,13
CAPITAL-PARTNERS,2012,1997.0,-5383.0,-2119.0,-2105.0,31221.0,19455.0,50676.0,46638.0,2967.0,1071.0,50676.0,-1570.0,5087.0,166.0,12
CAPITAL-PARTNERS,2013,2601.0,981.0,-1544.0,-1530.0,66536.0,22235.0,88771.0,75460.0,6978.0,6333.0,88771.0,-2465.0,3013.0,4157.0,11
CAPITAL-PARTNERS,2014,15504.0,7962.0,9346.0,9361.0,77979.0,15796.0,93775.0,83421.0,8525.0,1829.0,93775.0,-1429.0,7217.0,-685.0,10
CAPITAL-PARTNERS,2015,30050.0,19860.0,24666.0,24712.0,98401.0,22613.0,121014.0,103281.0,13160.0,4573.0,121014.0,491.0,800.0,1291.0,9
CAPITAL-PARTNERS,2016,15256.0,4044.0,3879.0,3957.0,102203.0,8009.0,110212.0,96567.0,12978.0,667.0,110212.0,-3975.0,11654.0,-3079.0,8
CAPITAL-PARTNERS,2017,26100.0,15232.0,18502.0,18572.0,111325.0,6637.0,117962.0,101817.0,15573.0,572.0,117962.0,-1724.0,10485.0,-1221.0,7
CAPITAL-PARTNERS,2018,11836.0,-11939.0,-15558.0,-15501.0,42763.0,6632.0,49395.0,43170.0,5908.0,317.0,49395.0,-4241.0,54860.0,3613.0,6
CAPITAL-PARTNERS,2019,2604.0,-10284.0,-12479.0,-11993.0,31973.0,5568.0,37541.0,32887.0,3970.0,684.0,37541.0,-520.0,4.0,-949.0,5
