Spółka,Rok,Data publikacji,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Skup akcji,Płatności z tytułu umów leasingu,Przepływy pieniężne razem,Free Cash Flow,Przepływy operacyjne razem
IPOPEMA,2011,,9061.0,1315.0,5304.0,2106.0,-7733.0,1062.0,15368.0,0.0,,6632.0,6955.0,
IPOPEMA,2012,,167381.0,1902.0,-4418.0,4100.0,-7112.0,0.0,15471.0,0.0,,155851.0,163281.0,
IPOPEMA,2013,,-173616.0,2174.0,-1421.0,9497.0,-23012.0,929.0,0.0,0.0,,-198049.0,-183113.0,
IPOPEMA,2014,,-522.0,2529.0,-205.0,1111.0,-1607.0,0.0,8981.0,0.0,,-2334.0,-1633.0,
IPOPEMA,2015,,102943.0,2520.0,-6098.0,3534.0,1250.0,0.0,0.0,0.0,,98095.0,99409.0,
IPOPEMA,2016,,-95488.0,2699.0,-6050.0,1507.0,-5079.0,0.0,0.0,0.0,,-106617.0,-96995.0,
IPOPEMA,2017,,8765.0,2741.0,7092.0,1334.0,9478.0,0.0,855.0,0.0,,25335.0,7431.0,
IPOPEMA,2018,,-8287.0,2233.0,3011.0,495.0,-15365.0,0.0,1197.0,0.0,1262.0,-20641.0,-10044.0,
IPOPEMA,2019,,29557.0,4885.0,307.0,811.0,-14007.0,0.0,0.0,0.0,3741.0,15857.0,25005.0,
IPOPEMA,2020,,247586.0,5312.0,-1061.0,2482.0,3626.0,0.0,0.0,0.0,4733.0,250151.0,240371.0,
IPOPEMA,2021,,-146213.0,6084.0,-1109.0,1211.0,-19066.0,0.0,11077.0,0.0,6964.0,-166388.0,-154388.0,
IPOPEMA,2022,,45373.0,6055.0,-13058.0,2094.0,-15262.0,0.0,9281.0,0.0,7054.0,17053.0,36225.0,
IPOPEMA,2023,,23477.0,5275.0,-20137.0,1373.0,-5234.0,0.0,4490.0,0.0,4429.0,-1894.0,17675.0,
IPOPEMA,2024,,55750.0,4403.0,-19177.0,1984.0,-30997.0,0.0,8981.0,0.0,3836.0,5576.0,49930.0,
IPOPEMA,O4K,,-249456.0,4405.0,-2926.0,600.0,-14856.0,0.0,8981.0,0.0,4158.0,-267238.0,-254214.0,
IZOBLOK,2008,,,,,,,,,,,0.0,0.0,
IZOBLOK,2009,,3308.0,1420.0,-4450.0,3017.0,2925.0,1989.0,0.0,,,1783.0,291.0,
IZOBLOK,2010,,2347.0,1403.0,-2822.0,4147.0,-1462.0,0.0,0.0,,,-1937.0,-1800.0,
IZOBLOK,2011,,-933.0,1361.0,-2808.0,2623.0,3691.0,0.0,0.0,0.0,,-50.0,-3556.0,
IZOBLOK,2012,,-629.0,1304.0,-3701.0,3715.0,4003.0,0.0,0.0,0.0,,-327.0,-4344.0,
IZOBLOK,2013,,6429.0,1492.0,-11235.0,11235.0,5796.0,0.0,0.0,0.0,,990.0,-4806.0,
IZOBLOK,2014,,10461.0,1888.0,-6331.0,8046.0,-1706.0,0.0,0.0,0.0,,2424.0,2415.0,
IZOBLOK,2015,,10302.0,3640.0,-7587.0,7532.0,-4753.0,0.0,0.0,0.0,,-2038.0,2770.0,
IZOBLOK,2016,,10839.0,15856.0,-80544.0,8118.0,73648.0,41663.0,0.0,0.0,,3943.0,2721.0,
IZOBLOK,2017,,18868.0,19512.0,-12952.0,15805.0,-9095.0,0.0,0.0,0.0,3604.0,-3179.0,-541.0,
IZOBLOK,2018,,21651.0,19978.0,-20963.0,14571.0,612.0,0.0,0.0,0.0,3244.0,1300.0,3836.0,
IZOBLOK,2019,,34208.0,18943.0,-2691.0,3629.0,-17661.0,0.0,0.0,0.0,3391.0,13856.0,27188.0,
IZOBLOK,2020,,3555.0,20750.0,-9439.0,12745.0,-6455.0,0.0,0.0,0.0,2508.0,-12339.0,-11698.0,
IZOBLOK,2021,,-14000.0,16663.0,-10397.0,11713.0,21241.0,0.0,0.0,0.0,2378.0,-3156.0,-28091.0,
IZOBLOK,2022,,2435.0,11838.0,-10328.0,11322.0,7882.0,0.0,0.0,0.0,2035.0,-11.0,-10922.0,
IZOBLOK,2023,,29079.0,18660.0,-15646.0,17438.0,-4996.0,0.0,0.0,0.0,2944.0,8437.0,8697.0,
IZOBLOK,2024,,10925.0,10667.0,40308.0,41620.0,-44307.0,0.0,0.0,0.0,2366.0,6926.0,-33061.0,
IZOBLOK,O4K,,31675.0,11387.0,-17870.0,55272.0,-39982.0,0.0,0.0,0.0,2879.0,-26177.0,-26476.0,
IZOLACJA-JAROCIN,2005,,613.0,623.0,-53.0,,-566.0,0.0,0.0,,,-6.0,613.0,
IZOLACJA-JAROCIN,2006,,601.0,601.0,-186.0,186.0,-571.0,0.0,0.0,,,-156.0,415.0,
IZOLACJA-JAROCIN,2007,,1084.0,597.0,-1888.0,1932.0,818.0,0.0,0.0,0.0,,14.0,-848.0,
IZOLACJA-JAROCIN,2008,,-91.0,581.0,-560.0,583.0,679.0,0.0,0.0,0.0,,28.0,-674.0,
IZOLACJA-JAROCIN,2009,,675.0,593.0,-396.0,410.0,-421.0,0.0,0.0,0.0,,-142.0,265.0,
IZOLACJA-JAROCIN,2010,,1074.0,570.0,-231.0,231.0,-917.0,0.0,0.0,0.0,,-74.0,843.0,
IZOLACJA-JAROCIN,2011,,504.0,675.0,-1030.0,1048.0,601.0,0.0,0.0,0.0,,75.0,-544.0,
IZOLACJA-JAROCIN,2012,,391.0,602.0,-138.0,138.0,192.0,0.0,0.0,0.0,,445.0,253.0,
IZOLACJA-JAROCIN,2013,,1713.0,497.0,-679.0,679.0,-1296.0,0.0,0.0,0.0,,-262.0,1034.0,
IZOLACJA-JAROCIN,2014,,980.0,479.0,-395.0,408.0,-622.0,0.0,0.0,0.0,,-37.0,572.0,
IZOLACJA-JAROCIN,2015,,754.0,450.0,-866.0,888.0,287.0,0.0,0.0,0.0,,175.0,-134.0,
IZOLACJA-JAROCIN,2016,,-174.0,370.0,-199.0,199.0,41.0,0.0,0.0,0.0,,-332.0,-373.0,
IZOLACJA-JAROCIN,2017,,1960.0,382.0,-590.0,598.0,-712.0,0.0,0.0,0.0,,658.0,1362.0,
IZOLACJA-JAROCIN,2018,,153.0,355.0,-642.0,642.0,325.0,0.0,0.0,0.0,153.0,-164.0,-642.0,
IZOLACJA-JAROCIN,2019,,2760.0,314.0,-80.0,92.0,-2476.0,0.0,0.0,0.0,148.0,204.0,2520.0,
IZOLACJA-JAROCIN,2020,,2219.0,291.0,-376.0,404.0,984.0,0.0,0.0,0.0,145.0,2827.0,1670.0,
IZOLACJA-JAROCIN,2021,,271.0,306.0,-719.0,749.0,-655.0,0.0,0.0,0.0,229.0,-1103.0,-707.0,
IZOLACJA-JAROCIN,2022,,-2007.0,354.0,-2007.0,2084.0,-529.0,0.0,0.0,0.0,192.0,-4543.0,-4283.0,
IZOLACJA-JAROCIN,2023,,1678.0,417.0,-183.0,183.0,41.0,0.0,380.0,0.0,37.0,1536.0,1458.0,
IZOLACJA-JAROCIN,2024,,3598.0,799.0,-1110.0,1110.0,-43.0,0.0,0.0,0.0,95.0,2445.0,2393.0,
IZOLACJA-JAROCIN,O4K,,2779.0,747.0,-765.0,765.0,-30.0,0.0,0.0,0.0,87.0,1984.0,1927.0,
IZOSTAL,2007,,-3064.0,1243.0,-3349.0,3350.0,5871.0,7000.0,0.0,,,-542.0,-6414.0,
IZOSTAL,2008,,6789.0,1126.0,-15133.0,15179.0,6630.0,0.0,0.0,,,-1714.0,-8390.0,
IZOSTAL,2009,,15669.0,2162.0,-52951.0,75049.0,34496.0,12000.0,0.0,,,-2786.0,-59380.0,
IZOSTAL,2010,,-9332.0,3706.0,-479.0,4783.0,49040.0,66000.0,0.0,0.0,,39229.0,-14115.0,
IZOSTAL,2011,,19029.0,3550.0,-27620.0,32754.0,12101.0,0.0,0.0,0.0,,3510.0,-13725.0,
IZOSTAL,2012,,20476.0,4620.0,-18329.0,15829.0,-18531.0,0.0,5566.0,0.0,,-16384.0,4647.0,
IZOSTAL,2013,,3346.0,4805.0,-8679.0,7398.0,-13823.0,0.0,5894.0,0.0,,-19156.0,-4052.0,
IZOSTAL,2014,,1923.0,4923.0,-11217.0,21486.0,-5458.0,0.0,3929.0,0.0,,-14752.0,-19563.0,
IZOSTAL,2015,,7836.0,5037.0,-1573.0,2244.0,-9127.0,0.0,2292.0,0.0,,-2864.0,5592.0,
IZOSTAL,2016,,29730.0,5251.0,-7174.0,10106.0,-3079.0,0.0,0.0,0.0,,19477.0,19624.0,
IZOSTAL,2017,,-19495.0,5161.0,-2716.0,4201.0,51689.0,0.0,2292.0,0.0,,29478.0,-23696.0,
IZOSTAL,2018,,-80374.0,7099.0,-12705.0,5933.0,67026.0,0.0,2947.0,0.0,644.0,-26053.0,-86951.0,
IZOSTAL,2019,,41459.0,7665.0,-12721.0,12823.0,-25713.0,0.0,4257.0,0.0,1007.0,3025.0,27629.0,
IZOSTAL,2020,,15252.0,8676.0,-6731.0,6923.0,-11888.0,0.0,3602.0,0.0,1148.0,-3367.0,7181.0,
IZOSTAL,2021,,2618.0,8832.0,-9444.0,9482.0,36091.0,0.0,3929.0,0.0,1182.0,29265.0,-8046.0,
IZOSTAL,2022,,-44207.0,9181.0,-21782.0,21936.0,43005.0,0.0,3929.0,0.0,1376.0,-22984.0,-67519.0,
IZOSTAL,2023,,119908.0,10629.0,-11945.0,12025.0,-107055.0,0.0,3929.0,0.0,1688.0,908.0,106195.0,
IZOSTAL,2024,,-55006.0,12162.0,-4840.0,4855.0,81885.0,0.0,2947.0,0.0,1296.0,22039.0,-61157.0,
IZOSTAL,O4K,,-42922.0,12316.0,-4615.0,4815.0,55187.0,0.0,2947.0,0.0,1311.0,7650.0,-49048.0,
JRH,2010,,25.0,481.0,-5772.0,142.0,6467.0,0.0,0.0,6707.0,,720.0,-117.0,
JRH,2011,,3621.0,591.0,-12282.0,45.0,7114.0,7463.0,0.0,-45.0,,-1547.0,3576.0,
JRH,2012,,2560.0,93.0,-3704.0,18.0,1215.0,4291.0,0.0,-1999.0,,71.0,2542.0,
JRH,2013,,2131.0,24.0,-446.0,302.0,-1488.0,0.0,0.0,0.0,,197.0,1829.0,
JRH,2014,,1451.0,60.0,-988.0,0.0,-772.0,0.0,0.0,0.0,,-309.0,1451.0,
JRH,2015,,-814.0,46.0,1545.0,8.0,-119.0,0.0,0.0,0.0,,612.0,-822.0,
JRH,2016,,24.0,32.0,4383.0,8932.0,-1715.0,0.0,0.0,0.0,,2692.0,-8908.0,
JRH,2017,,1411.0,45.0,-1227.0,310.0,-2444.0,0.0,0.0,701.0,,-2260.0,1101.0,
JRH,2018,,1870.0,3.0,-368.0,117.0,-1811.0,0.0,0.0,38.0,0.0,-309.0,1753.0,
JRH,2019,,29.0,2.0,326.0,0.0,-72.0,0.0,0.0,302.0,0.0,283.0,29.0,
JRH,2020,,-3561.0,10.0,476.0,8.0,5369.0,5100.0,0.0,281.0,0.0,2284.0,-3569.0,
JRH,2021,,-4341.0,1.0,2801.0,0.0,-683.0,1060.0,0.0,1658.0,0.0,-2223.0,-4341.0,
JRH,2022,,24313.0,47.0,-88.0,88.0,6337.0,0.0,0.0,1698.0,0.0,30562.0,24225.0,
JRH,2023,,-53025.0,9.0,0.0,0.0,22144.0,22008.0,0.0,1065.0,0.0,-30881.0,-53025.0,
JRH,2024,,106.0,38.0,-114.0,114.0,982.0,154.0,0.0,622.0,0.0,974.0,-8.0,
JRH,O4K,,-1848.0,53.0,-52.0,114.0,696.0,460.0,0.0,909.0,0.0,-1204.0,-1962.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2008,,1778200.0,747400.0,-2096000.0,1124200.0,-75500.0,0.0,89700.0,,,-393300.0,654000.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2009,,-61300.0,750200.0,247600.0,941500.0,163700.0,0.0,17300.0,,,350000.0,-1002800.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2010,,2235900.0,823600.0,-797900.0,782200.0,-371200.0,0.0,130800.0,0.0,,1066800.0,1453700.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2011,,2835300.0,844300.0,-1667200.0,1272000.0,-436900.0,0.0,298000.0,0.0,,731200.0,1563300.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2012,,2359400.0,1066600.0,-2634300.0,1829500.0,-821500.0,0.0,631700.0,0.0,,-1096400.0,529900.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2013,,1630100.0,1049500.0,-804200.0,1817500.0,-280500.0,0.0,295800.0,0.0,,545400.0,-187400.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2014,,644300.0,1290500.0,-3040400.0,1554300.0,1077400.0,0.0,0.0,0.0,,-1318700.0,-910000.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2015,,725100.0,1362900.0,-1015300.0,1046100.0,-80000.0,0.0,0.0,0.0,,-370200.0,-321000.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2016,,896500.0,838800.0,-354400.0,994600.0,277700.0,0.0,0.0,0.0,,819800.0,-98100.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2017,,2870700.0,824700.0,-2170300.0,739100.0,-699800.0,0.0,0.0,0.0,,600.0,2131600.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2018,,2818400.0,958700.0,-1581700.0,1259000.0,-755800.0,0.0,0.0,0.0,31800.0,480900.0,1527600.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2019,,1140300.0,1033900.0,-2260500.0,2049400.0,-180300.0,0.0,200800.0,0.0,121400.0,-1300500.0,-1030500.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2020,,354700.0,1033900.0,-549300.0,2055500.0,1441200.0,0.0,0.0,0.0,185700.0,1246600.0,-1886500.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2021,,1661200.0,1220100.0,-1620200.0,1606200.0,-338100.0,0.0,0.0,0.0,193200.0,-297100.0,-138200.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2022,,10689800.0,1227700.0,-6333100.0,2290900.0,-818700.0,20000.0,0.0,0.0,200300.0,3538000.0,8198600.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2023,,1747400.0,1729200.0,-3715100.0,4002400.0,-177900.0,0.0,0.0,0.0,219900.0,-2145600.0,-2474900.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,2024,,-89500.0,1729200.0,-1846600.0,3866700.0,130300.0,0.0,0.0,0.0,229700.0,-1805800.0,-4185900.0,
JSW-JASTRZEBSKA-SPOLKA-WEGLOWA,O4K,,-1154500.0,1592600.0,-38800.0,3518400.0,226300.0,0.0,0.0,0.0,39100.0,-967000.0,-4712000.0,
JWW-INVEST,2012,,325.0,79.0,-1224.0,361.0,1955.0,1000.0,0.0,,,1056.0,-36.0,
JWW-INVEST,2013,,1433.0,347.0,-946.0,535.0,1927.0,3576.0,0.0,0.0,,2414.0,898.0,
JWW-INVEST,2014,,5024.0,481.0,-4892.0,209.0,-324.0,0.0,0.0,0.0,,-192.0,4815.0,
JWW-INVEST,2015,,3181.0,423.0,87.0,286.0,904.0,0.0,0.0,0.0,,4172.0,2895.0,
JWW-INVEST,2016,,7032.0,683.0,858.0,1564.0,-2110.0,0.0,0.0,0.0,,5780.0,5468.0,
JWW-INVEST,2017,,-8782.0,1159.0,-2401.0,2709.0,908.0,0.0,0.0,0.0,,-10275.0,-11491.0,
JWW-INVEST,2018,,-522.0,1241.0,-149.0,1990.0,-2675.0,0.0,0.0,0.0,1015.0,-3346.0,-3527.0,
JWW-INVEST,2019,,7517.0,1062.0,774.0,2242.0,-1832.0,0.0,0.0,0.0,889.0,6459.0,4386.0,
JWW-INVEST,2020,,5886.0,997.0,646.0,8458.0,-914.0,0.0,0.0,0.0,708.0,5618.0,-3280.0,
JWW-INVEST,2021,,2528.0,1036.0,-1494.0,21.0,-1276.0,0.0,0.0,0.0,1053.0,-242.0,1454.0,
JWW-INVEST,2022,,4.0,1108.0,709.0,593.0,-2271.0,0.0,660.0,0.0,1343.0,-1558.0,-1932.0,
JWW-INVEST,2023,,14054.0,1855.0,-895.0,3069.0,-3701.0,0.0,990.0,0.0,2336.0,9458.0,8649.0,
JWW-INVEST,2024,,4155.0,2097.0,-4567.0,7167.0,-5327.0,0.0,2090.0,0.0,2725.0,-5739.0,-5737.0,
JWW-INVEST,O4K,,-2182.0,2175.0,2274.0,5852.0,-4571.0,0.0,2090.0,0.0,1981.0,-4479.0,-10015.0,
KCI,2009,,23460.0,515.0,-4331.0,1649.0,-26212.0,0.0,0.0,,,-7083.0,21811.0,
KCI,2010,,36718.0,419.0,-6135.0,506.0,-45045.0,0.0,0.0,0.0,,-14462.0,36212.0,
KCI,2011,,5075.0,214.0,-510.0,8.0,-5691.0,0.0,0.0,0.0,,-1126.0,5067.0,
KCI,2012,,-632.0,226.0,282.0,138.0,-65.0,0.0,0.0,0.0,,-415.0,-770.0,
KCI,2013,,-273.0,183.0,870.0,0.0,-9.0,0.0,0.0,0.0,,588.0,-273.0,
KCI,2014,,-731.0,170.0,-19.0,17.0,0.0,0.0,0.0,0.0,,-750.0,-748.0,
KCI,2015,,-16145.0,2008.0,26762.0,2438.0,-8976.0,0.0,0.0,0.0,,1641.0,-18583.0,
KCI,2016,,-21417.0,2381.0,36826.0,4826.0,-16244.0,0.0,0.0,0.0,,-835.0,-26243.0,
KCI,2017,,9196.0,2307.0,19900.0,17012.0,-25259.0,0.0,0.0,0.0,,3837.0,-7816.0,
KCI,2018,,10054.0,4754.0,460.0,2396.0,-13391.0,0.0,0.0,0.0,0.0,-2877.0,7658.0,
KCI,2019,,22198.0,4866.0,-6905.0,4083.0,-14686.0,0.0,0.0,0.0,1717.0,607.0,16398.0,
KCI,2020,,18906.0,3519.0,-6088.0,6565.0,-10117.0,0.0,897.0,0.0,1779.0,2701.0,10562.0,
KCI,2021,,5084.0,3792.0,28824.0,4952.0,-6664.0,0.0,2453.0,0.0,2027.0,27244.0,-1895.0,
KCI,2022,,-43334.0,4553.0,-18281.0,6207.0,41163.0,0.0,0.0,0.0,2028.0,-20452.0,-51569.0,
KCI,2023,,-17880.0,2601.0,-5076.0,3820.0,24131.0,0.0,2009.0,0.0,1025.0,1175.0,-22725.0,
KCI,2024,,1123.0,0.0,-25163.0,858.0,11900.0,0.0,0.0,0.0,0.0,-12140.0,265.0,
KCI,O4K,,-6223.0,6.0,-19651.0,1957.0,20029.0,0.0,0.0,0.0,0.0,-5845.0,-8180.0,
KERNEL,2006,,32450.0,21616.0,-160226.0,4473.0,180448.0,493.0,0.0,,,52672.0,27978.0,
KERNEL,2007,,-266237.0,24672.0,-360540.0,70517.0,668535.0,518636.0,0.0,0.0,,41759.0,-336754.0,
KERNEL,2008,,410273.0,74281.0,-302457.0,290455.0,112874.0,0.0,0.0,0.0,,220690.0,119817.0,
KERNEL,2009,,287849.0,76514.0,-426528.0,191883.0,13521.0,401.0,0.0,0.0,,-125159.0,95965.0,
KERNEL,2010,,155499.0,89048.0,-306044.0,352875.0,295654.0,33.0,0.0,0.0,,145108.0,-197377.0,
KERNEL,2011,,-81294.0,221964.0,-776766.0,801675.0,764039.0,0.0,0.0,0.0,,-94021.0,-882969.0,
KERNEL,2012,,987527.0,297832.0,-862281.0,366026.0,-158109.0,0.0,0.0,0.0,,-32863.0,621500.0,
KERNEL,2013,,595881.0,287385.0,-253566.0,152079.0,20929.0,0.0,0.0,0.0,,363244.0,443803.0,
KERNEL,2014,,1523580.0,257066.0,-91496.0,93089.0,-1166332.0,0.0,74993.0,0.0,,265751.0,1430491.0,
KERNEL,2015,,532258.0,238826.0,-241732.0,134785.0,-535227.0,0.0,79292.0,0.0,,-244701.0,397473.0,
KERNEL,2016,,286882.0,200654.0,-828199.0,163569.0,641580.0,0.0,74773.0,0.0,,100264.0,123313.0,
KERNEL,2017,,308794.0,310658.0,-582918.0,607408.0,288617.0,0.0,76696.0,0.0,,14493.0,-298614.0,
KERNEL,2018,,741680.0,284885.0,-901306.0,718206.0,110895.0,0.0,76483.0,0.0,,-48731.0,23473.0,
KERNEL,2019,,1072198.0,420917.0,-806832.0,858420.0,898453.0,219.0,83624.0,0.0,150104.0,1163820.0,63674.0,
KERNEL,2020,,1749009.0,443055.0,-780261.0,698927.0,-182374.0,0.0,134237.0,0.0,124420.0,786374.0,925662.0,
KERNEL,2021,,-1369242.0,581273.0,-1316461.0,1337381.0,2134979.0,0.0,152714.0,434341.0,43350.0,-550724.0,-2749973.0,
KERNEL,2022,,2940868.0,430314.0,39325.0,358572.0,-886196.0,0.0,0.0,0.0,95187.0,2093996.0,2487109.0,
KERNEL,2023,,1903652.0,422243.0,-453794.0,584910.0,-2038168.0,0.0,0.0,0.0,80825.0,-588309.0,1237917.0,
KERNEL,O4K,,1041198.0,425651.0,-565576.0,387899.0,-1036720.0,0.0,0.0,0.0,118523.0,-561098.0,534777.0,
KETY,2004,,71841.0,34638.0,-75209.0,80060.0,-12583.0,750.0,28188.0,,,-15951.0,-8219.0,
KETY,2005,,71580.0,36948.0,-72998.0,77352.0,-3248.0,0.0,36794.0,,,-4666.0,-5772.0,
KETY,2006,,115700.0,44458.0,-227922.0,226967.0,84590.0,0.0,36923.0,0.0,,-27632.0,-111267.0,
KETY,2007,,137930.0,52238.0,-183900.0,150154.0,27112.0,0.0,36923.0,0.0,,-18858.0,-12224.0,
KETY,2008,,161736.0,61697.0,-87813.0,80330.0,-44442.0,0.0,41529.0,0.0,,29481.0,81406.0,
KETY,2009,,212842.0,64127.0,-39985.0,47037.0,-111633.0,0.0,0.0,0.0,,61224.0,165805.0,
KETY,2010,,72907.0,67320.0,-107533.0,108011.0,-27631.0,0.0,36923.0,0.0,,-62257.0,-35104.0,
KETY,2011,,206795.0,70498.0,-112295.0,113536.0,-79301.0,0.0,36904.0,0.0,,15199.0,93259.0,
KETY,2012,,126076.0,82150.0,-95493.0,98341.0,-24854.0,0.0,46126.0,0.0,,5729.0,27735.0,
KETY,2013,,199671.0,80957.0,-108276.0,113314.0,-81251.0,8216.0,55721.0,0.0,,10144.0,86357.0,
KETY,2014,,230895.0,84696.0,-95800.0,92249.0,-143786.0,6683.0,93808.0,0.0,,-8691.0,138646.0,
KETY,2015,,267392.0,91711.0,-206035.0,194981.0,-55083.0,0.0,136059.0,0.0,,6274.0,72411.0,
KETY,2016,,315122.0,111833.0,-270102.0,261307.0,-42782.0,4261.0,170167.0,0.0,,2238.0,53815.0,
KETY,2017,,276075.0,119995.0,-187266.0,189992.0,-84839.0,5074.0,284699.0,0.0,,3970.0,86083.0,
KETY,2018,,293287.0,125810.0,-228709.0,231047.0,-42809.0,2781.0,228540.0,0.0,1115.0,21769.0,61125.0,
KETY,2019,,562827.0,138234.0,-243846.0,245590.0,-316070.0,4180.0,229009.0,0.0,4178.0,2911.0,313059.0,
KETY,2020,,636620.0,148716.0,-143871.0,145555.0,-446023.0,16109.0,336654.0,0.0,5060.0,46726.0,486005.0,
KETY,2021,,369003.0,153646.0,-217122.0,218521.0,-199299.0,6327.0,430073.0,0.0,5909.0,-47418.0,144573.0,
KETY,2022,,734156.0,166252.0,-307505.0,309543.0,-391062.0,0.0,505378.0,0.0,9438.0,35589.0,415175.0,
KETY,2023,,1148264.0,180603.0,-314127.0,315788.0,-883714.0,0.0,603135.0,0.0,8375.0,-49577.0,824101.0,
KETY,2024,,707000.0,211000.0,-662000.0,274000.0,-51000.0,30402.0,539000.0,0.0,9000.0,-6000.0,424000.0,
KETY,O4K,,699350.0,220750.0,-608449.0,219959.0,-122237.0,42402.0,539000.0,0.0,11197.0,-31336.0,468194.0,
KGHM,2004,,1955454.0,454714.0,-639928.0,728297.0,-1285843.0,0.0,0.0,0.0,,29683.0,1227157.0,
KGHM,2005,,2714659.0,484678.0,-736347.0,880582.0,-656437.0,0.0,400000.0,0.0,,1321875.0,1834077.0,
KGHM,2006,,2830127.0,541042.0,-485556.0,896742.0,-1880514.0,0.0,2000000.0,0.0,,464057.0,1933385.0,
KGHM,2007,,4668405.0,597546.0,-799384.0,1182361.0,-3335447.0,0.0,3394000.0,0.0,,533574.0,3486044.0,
KGHM,2008,,2959725.0,681367.0,-1919124.0,1331545.0,-1827363.0,0.0,1800000.0,0.0,,-786762.0,1628180.0,
KGHM,2009,,2720749.0,743790.0,-1255747.0,1465749.0,-2317750.0,0.0,2336000.0,0.0,,-852748.0,1255000.0,
KGHM,2010,,5661275.0,843938.0,-3070123.0,1781524.0,-707497.0,0.0,600000.0,0.0,,1883655.0,3879751.0,
KGHM,2011,,9098000.0,913000.0,3049000.0,1976000.0,-2979000.0,0.0,2980000.0,0.0,,9168000.0,7122000.0,
KGHM,2012,,5521000.0,1453000.0,-10762000.0,9326000.0,-4429000.0,0.0,5668000.0,0.0,,-9670000.0,-3805000.0,
KGHM,2013,,4924000.0,1580000.0,-4730000.0,3199000.0,-1961000.0,0.0,1960000.0,0.0,,-1767000.0,1725000.0,
KGHM,2014,,4849000.0,1635000.0,-5544000.0,3936000.0,248000.0,0.0,1000000.0,0.0,,-447000.0,913000.0,
KGHM,2015,,4163000.0,1943000.0,-4906000.0,3939000.0,864000.0,0.0,800000.0,0.0,,121000.0,224000.0,
KGHM,2016,,4212000.0,1698000.0,-3948000.0,3251000.0,133000.0,0.0,300000.0,0.0,,397000.0,961000.0,
KGHM,2017,,3054000.0,1609000.0,-3340000.0,2796000.0,18000.0,0.0,200000.0,0.0,,-268000.0,258000.0,
KGHM,2018,,3826000.0,1796000.0,-3539000.0,2875000.0,66000.0,0.0,0.0,0.0,10000.0,353000.0,941000.0,
KGHM,2019,,5048000.0,1920000.0,-3643000.0,3232000.0,-1308000.0,0.0,0.0,0.0,52000.0,97000.0,1764000.0,
KGHM,2020,,5656000.0,1963000.0,-3661000.0,3457000.0,-548000.0,0.0,0.0,0.0,97000.0,1447000.0,2102000.0,
KGHM,2021,,4266000.0,2123000.0,-2526000.0,3383000.0,-2200000.0,0.0,300000.0,0.0,67000.0,-460000.0,816000.0,
KGHM,2022,,2464000.0,2239000.0,-2695000.0,4118000.0,-446000.0,0.0,600000.0,0.0,59000.0,-677000.0,-1713000.0,
KGHM,2023,,6051000.0,2311000.0,-4798000.0,4776000.0,-747000.0,0.0,200000.0,0.0,83000.0,506000.0,1192000.0,
KGHM,2024,,4690000.0,2006000.0,-5506000.0,5855000.0,-217000.0,0.0,300000.0,0.0,97000.0,-1033000.0,-1262000.0,
KGHM,O4K,,6007000.0,2108000.0,-5407000.0,6027000.0,-614000.0,0.0,300000.0,0.0,98000.0,-14000.0,-118000.0,
KGL,2011,,,,,,,,,,,0.0,0.0,
KGL,2012,,7393.0,5285.0,-1835.0,1850.0,-5504.0,0.0,0.0,,,54.0,5543.0,
KGL,2013,,11046.0,6586.0,-13858.0,13861.0,368.0,0.0,0.0,,,-2444.0,-2815.0,
KGL,2014,,8686.0,6905.0,-1843.0,1877.0,6601.0,0.0,0.0,0.0,,13444.0,6809.0,
KGL,2015,,25627.0,6567.0,-3197.0,3360.0,7792.0,31821.0,0.0,0.0,,30222.0,22267.0,
KGL,2016,,8749.0,7851.0,-27868.0,28095.0,-2441.0,0.0,0.0,0.0,,-21560.0,-19346.0,
KGL,2017,,34851.0,11457.0,-19751.0,19847.0,-13996.0,0.0,1360.0,0.0,,1104.0,15004.0,
KGL,2018,,27144.0,14498.0,-13951.0,13994.0,-18356.0,0.0,1503.0,27.0,12828.0,-5163.0,322.0,
