Nazwa,Ticker,Kwartały,Data,Przychody ze sprzedaży,Zysk ze sprzedaży,Zysk operacyjny (EBIT),Zysk z działalności gospodarczej,Zysk przed opodatkowaniem,Zysk netto,EBITDA
ABPL,ABE,2006/Q4,2007-02-14,459 621,13 535,7 319,7 030,7 030,5 562,
ABPL,ABE,2007/Q1,2007-05-07,342 516,3 638,3 308,650,650,423,
ABPL,ABE,2007/Q2,2007-08-06,298 854,5 305,4 873,2 903,2 903,2 415,
ABPL,ABE,2007/Q3,2007-11-05,346 481,5 109,2 233,1 185,1 185,698,
ABPL,ABE,2007/Q4,2008-08-26,2 015 977,41 212,24 998,17 806,17 806,13 586,
ABPL,ABE,2008/Q1,2008-11-14,633 907,13 915,11 315,5 181,5 181,3 842,
ABPL,ABE,2008/Q2,2009-03-31,987 345,63 398,47 979,20 839,20 839,15 621,
ABPL,ABE,2008/Q3,2009-05-13,646 798,24 265,11 158,6 902,6 902,4 495,
ABPL,ABE,2008/Q4,2009-08-31,571 688,11 136,6 057,4 556,4 556,3 011,
ABPL,ABE,2009/Q1,2009-11-16,622 076,7 110,6 847,7 009,7 009,4 854,
ABPL,ABE,2009/Q2,2010-03-01,946 786,29 393,22 570,20 607,20 607,16 418,
ABPL,ABE,2009/Q3,2010-05-17,658 632,11 436,7 676,7 760,7 760,5 910,
ABPL,ABE,2009/Q4,2010-08-30,654 615,23 914,21 183,10 017,10 017,7 978,
ABPL,ABE,2010/Q1,2010-11-15,753 548,8 890,4 477,10 067,10 067,7 968,
ABPL,ABE,2010/Q2,2011-02-25,1 156 439,38 154,36 340,32 285,32 285,27 862,
ABPL,ABE,2010/Q3,2011-05-14,853 448,20 842,8 279,9 321,9 321,7 567,
ABPL,ABE,2010/Q4,2011-08-24,798 721,19 460,12 315,12 317,12 317,9 310,
ABPL,ABE,2011/Q1,2011-11-14,944 466,27 318,21 757,12 725,12 725,10 078,
ABPL,ABE,2011/Q2,2012-03-01,1 428 972,34 155,33 993,26 287,26 287,21 607,
ABPL,ABE,2011/Q3,2012-05-14,1 000 945,21 317,11 643,11 050,11 050,8 310,
ABPL,ABE,2011/Q4,2012-08-29,968 104,8 021,13 921,10 405,10 405,7 762,
ABPL,ABE,2012/Q1,2012-11-12,1 122 742,10 769,11 878,11 587,11 587,9 299,
ABPL,ABE,2012/Q2,2013-02-27,1 729 685,26 013,25 810,20 650,20 650,16 720,
ABPL,ABE,2012/Q3,2013-05-14,1 272 110,11 869,12 634,7 572,7 572,6 194,
ABPL,ABE,2012/Q4,2013-09-18,1 305 896,22 079,13 833,12 164,12 164,9 455,
ABPL,ABE,2013/Q1,2013-11-14,1 255 568,19 512,18 193,16 200,16 200,13 055,
ABPL,ABE,2013/Q2,2014-02-26,1 637 094,45 487,30 953,26 383,26 383,21 194,
ABPL,ABE,2013/Q3,2014-05-15,1 348 370,15 037,16 252,13 756,13 756,10 631,
ABPL,ABE,2013/Q4,2014-09-18,1 517 152,32 491,19 908,17 311,17 311,12 417,
ABPL,ABE,2014/Q1,2014-11-14,1 494 569,22 233,20 640,18 875,18 875,15 105,
ABPL,ABE,2014/Q2,2015-02-27,2 078 042,36 770,37 157,32 060,32 060,25 558,
ABPL,ABE,2014/Q3,2015-05-15,1 692 423,30 841,19 955,20 181,20 181,13 540,
ABPL,ABE,2014/Q4,2015-08-31,1 528 128,36 057,22 399,17 813,17 813,14 189,
ABPL,ABE,2015/Q1,2015-11-16,1 504 993,20 631,20 017,15 988,15 988,13 073,
ABPL,ABE,2015/Q2,2016-02-29,2 354 464,37 564,35 717,31 213,31 213,25 062,
ABPL,ABE,2015/Q3,2016-05-16,1 706 813,20 182,21 014,16 151,16 151,12 391,
ABPL,ABE,2015/Q4,2016-09-19,1 986 798,34 160,21 886,19 385,19 385,14 077,
ABPL,ABE,2016/Q1,2016-11-14,1 874 661,21 448,20 988,17 285,17 285,14 146,
ABPL,ABE,2016/Q2,2017-02-28,2 568 099,38 416,40 377,34 607,34 607,27 759,
ABPL,ABE,2016/Q3,2017-05-15,1 854 937,23 490,20 783,17 285,17 285,13 158,
ABPL,ABE,2016/Q4,2017-09-11,1 980 320,28 188,19 605,16 354,16 354,12 785,
ABPL,ABE,2017/Q1,2017-11-21,1 859 233,24 278,21 134,15 745,15 745,12 832,
ABPL,ABE,2017/Q2,2018-02-28,2 786 580,33 690,36 027,32 008,32 008,25 790,
ABPL,ABE,2017/Q3,2018-05-14,1 806 770,21 772,18 305,13 128,13 128,10 203,
ABPL,ABE,2017/Q4,2018-09-17,1 783 980,23 432,22 564,15 621,15 621,12 127,
ABPL,ABE,2018/Q1,2018-11-21,1 871 273,20 169,17 434,14 428,14 428,11 605,
ABPL,ABE,2018/Q2,2019-03-04,2 973 755,34 809,32 621,29 180,29 180,23 703,
ABPL,ABE,2018/Q3,2019-05-20,1 878 380,19 222,16 892,13 311,13 311,10 269,
ABPL,ABE,2018/Q4,2019-09-23,2 069 919,16 043,18 293,14 773,14 773,12 198,
ABPL,ABE,2019/Q1,2019-11-25,2 163 259,28 542,19 950,14 624,14 624,11 731,
ABPL,ABE,2019/Q2,2020-03-04,3 256 545,48 488,35 486,33 423,33 423,26 713,
ABPL,ABE,2019/Q3,2020-05-20,2 299 692,28 940,19 884,15 877,15 877,12 138,
ABPL,ABE,2019/Q4,2020-09-23,2 487 381,6 400,20 222,21 778,21 778,15 801,
ABPL,ABE,2020/Q1,2020-11-24,2 881 628,30 112,28 962,23 267,23 267,19 092,
ABPL,ABE,2020/Q2,2021-03-02,4 243 612,65 822,65 750,65 375,65 375,52 862,
ABPL,ABE,2020/Q3,2021-05-24,2 985 405,48 889,36 168,30 727,30 727,25 467,
ABPL,ABE,2020/Q4,2021-09-22,2 963 665,34 805,34 955,31 721,31 721,26 299,
ABPL,ABE,2021/Q1,2021-11-23,3 105 361,43 067,35 642,31 673,31 673,24 913,
ABPL,ABE,2021/Q2,2022-03-01,4 399 168,82 959,85 120,78 542,78 542,65 377,
ABPL,ABE,2021/Q3,2022-05-24,3 328 313,44 061,46 404,40 099,40 099,30 700,
ABPL,ABE,2021/Q4,2022-09-20,3 197 983,40 432,45 292,38 870,38 870,30 122,
ABPL,ABE,2022/Q1,2022-11-20,3 793 290,56 667,52 512,38 951,38 951,31 094,
ABPL,ABE,2022/Q2,2023-03-08,4 796 520,102 461,108 382,84 451,84 451,67 879,
ABPL,ABE,2022/Q3,2023-05-23,3 540 746,57 480,61 268,40 105,40 105,31 873,
ABPL,ABE,2022/Q4,2023-08-22,3 089 157,46 640,48 171,34 412,34 412,27 207,
ABPL,ABE,2023/Q1,2023-09-30,4 005 906,68 430,67 694,42 693,42 693,33 287,
ABPL,ABE,2024/Q1,2024-02-23,4 890 092,104 302,104 311,85 828,85 828,69 488,
ABPL,ABE,2024/Q2,2024-06-03,3 211 886,58 405,61 774,46 587,46 587,36 705,
ABPL,ABE,2024/Q3,2024-08-26,3 128 471,54 688,55 148,40 405,40 405,30 836,
ABPL,ABE,2024/Q4,2025-01-07,3 427 731,61 201,64 502,48 189,48 189,37 657,
ABPL,ABE,2025/Q1,2025-02-26,5 043 912,103 274,101 090,84 750,84 750,66 664,
ABPL,ABE,2025/Q2,2025-06-04,3 251 386,47 981,51 282,43 705,43 705,34 755,
ASSECOBS,ABS,2006,2007-02-20,29 438,1 348,1 476,2 470,2 470,3 069,
ASSECOBS,ABS,2007,2008-02-19,95 977,14 918,14 952,15 332,15 332,13 949,
ASSECOBS,ABS,2008,2009-02-23,168 424,28 353,28 692,29 747,29 747,24 122,
ASSECOBS,ABS,2009,2010-03-11,156 196,26 227,26 758,28 045,28 045,22 427,
ASSECOBS,ABS,2010,2011-03-09,168 587,36 727,35 778,37 641,37 641,30 092,
ASSECOBS,ABS,2011,2012-03-07,158 125,33 500,34 940,37 032,37 032,29 834,
ASSECOBS,ABS,2012,2013-03-04,139 558,30 439,30 682,33 060,33 060,26 532,
ASSECOBS,ABS,2013,2014-03-05,145 987,31 958,31 822,33 514,33 514,26 828,
ASSECOBS,ABS,2014,2015-03-03,145 024,33 952,34 223,35 525,35 525,28 571,
ASSECOBS,ABS,2015,2016-03-02,151 834,40 223,40 449,41 597,41 597,33 509,
ASSECOBS,ABS,2016,2017-03-03,168 756,51 465,51 560,52 479,52 479,42 446,
ASSECOBS,ABS,2017,2018-03-06,212 793,62 114,62 188,61 994,61 994,50 138,
ASSECOBS,ABS,2018,2019-02-27,254 690,76 473,76 577,76 129,76 129,62 569,
ASSECOBS,ABS,2019,2020-02-27,273 860,86 952,87 676,86 723,86 723,73 439,
ASSECOBS,ABS,2020,2021-02-25,282 116,92 189,92 540,89 605,89 605,76 406,
ASSECOBS,ABS,2021,2022-03-01,307 432,94 054,94 583,93 625,93 625,80 648,
ASSECOBS,ABS,2022,2023-03-01,338 515,100 056,100 768,99 416,99 416,85 286,
ASSECOBS,ABS,2023,2024-02-29,380 540,108 565,109 437,109 979,109 979,95 030,
ASSECOBS,ABS,2024,2025-03-03,428 812,123 514,124 097,124 281,124 281,115 026,
ASSECOBS,ABS,O4K,2025-04-29,437 077,127 037,127 686,127 690,127 690,119 402,
ACAUTOGAZ,ACG,2010/Q3,2010-11-03,32 122,6 861,7 251,7 570,7 570,6 224,
ACAUTOGAZ,ACG,2010/Q4,2011-02-28,21 605,1 548,4 083,4 324,4 324,3 428,
ACAUTOGAZ,ACG,2011/Q1,2011-05-10,33 856,6 267,6 681,6 647,6 647,5 237,
ACAUTOGAZ,ACG,2011/Q2,2011-08-24,48 491,10 877,11 012,11 123,11 123,8 874,
ACAUTOGAZ,ACG,2011/Q3,2011-11-02,35 347,7 986,8 397,8 344,8 344,6 623,
ACAUTOGAZ,ACG,2011/Q4,2012-02-29,22 931,1 921,2 134,2 365,2 365,1 849,
ACAUTOGAZ,ACG,2012/Q1,2012-05-08,39 148,6 316,6 739,6 861,6 861,5 450,
ACAUTOGAZ,ACG,2012/Q2,2012-08-13,53 112,12 839,13 308,13 198,13 198,10 567,
ACAUTOGAZ,ACG,2012/Q3,2012-11-07,36 109,6 393,6 693,8 728,8 728,6 940,
ACAUTOGAZ,ACG,2012/Q4,2013-03-15,30 610,2 854,2 680,2 757,2 757,2 103,
ACAUTOGAZ,ACG,2013/Q1,2013-05-08,42 625,7 363,8 003,8 321,8 321,6 626,
ACAUTOGAZ,ACG,2013/Q2,2013-08-12,48 202,10 821,11 770,12 085,12 085,9 711,
ACAUTOGAZ,ACG,2013/Q3,2013-10-30,42 687,7 948,8 447,8 280,8 280,6 620,
ACAUTOGAZ,ACG,2013/Q4,2014-02-27,37 514,4 276,5 027,4 781,4 781,3 778,
ACAUTOGAZ,ACG,2014/Q1,2014-05-09,45 116,7 517,8 033,8 212,8 212,6 637,
ACAUTOGAZ,ACG,2014/Q2,2014-08-12,51 693,9 995,10 676,10 704,10 704,8 664,
ACAUTOGAZ,ACG,2014/Q3,2014-11-06,36 545,6 264,6 819,7 192,7 192,5 810,
ACAUTOGAZ,ACG,2014/Q4,2015-03-12,35 538,4 334,4 886,5 493,5 493,4 298,
ACAUTOGAZ,ACG,2015/Q1,2015-05-08,41 747,8 014,8 351,9 020,9 020,7 282,
ACAUTOGAZ,ACG,2015/Q2,2015-08-06,46 974,10 673,11 135,11 155,11 155,8 962,
ACAUTOGAZ,ACG,2015/Q3,2015-11-02,42 997,8 580,8 858,8 837,8 837,7 107,
ACAUTOGAZ,ACG,2015/Q4,2016-03-09,35 014,6 503,6 829,6 513,6 513,5 265,
ACAUTOGAZ,ACG,2016/Q1,2016-05-05,45 301,9 220,9 684,9 800,9 800,7 811,
ACAUTOGAZ,ACG,2016/Q2,2016-08-05,51 699,10 788,11 224,11 537,11 537,9 286,
ACAUTOGAZ,ACG,2016/Q3,2016-11-03,50 522,11 147,11 701,11 079,11 079,8 797,
ACAUTOGAZ,ACG,2016/Q4,2017-03-09,37 369,4 365,4 804,5 314,5 314,4 310,
ACAUTOGAZ,ACG,2017/Q1,2017-05-08,52 593,10 849,11 323,10 993,10 993,8 952,
ACAUTOGAZ,ACG,2017/Q2,2017-08-07,53 133,10 143,10 623,10 434,10 434,8 427,
ACAUTOGAZ,ACG,2017/Q3,2017-11-03,46 752,9 661,10 062,9 955,9 955,8 035,
ACAUTOGAZ,ACG,2017/Q4,2018-03-16,41 936,6 975,7 399,6 527,6 527,5 284,
ACAUTOGAZ,ACG,2018/Q1,2018-05-08,59 057,12 207,12 679,12 629,12 629,10 393,
ACAUTOGAZ,ACG,2018/Q2,2018-08-09,67 568,15 539,15 900,15 886,15 886,12 590,
ACAUTOGAZ,ACG,2018/Q3,2018-11-08,58 039,12 228,12 281,11 823,11 823,9 518,
ACAUTOGAZ,ACG,2018/Q4,2019-03-12,52 762,9 519,8 702,8 092,8 092,6 508,
ACAUTOGAZ,ACG,2019/Q1,2019-05-06,63 483,14 737,15 193,15 225,15 225,12 387,
ACAUTOGAZ,ACG,2019/Q2,2019-08-09,57 522,11 349,11 774,11 463,11 463,9 364,
ACAUTOGAZ,ACG,2019/Q3,2019-11-08,55 156,11 304,12 920,13 456,13 456,11 140,
ACAUTOGAZ,ACG,2019/Q4,2020-03-16,46 521,6 742,6 396,6 310,6 310,5 292,
ACAUTOGAZ,ACG,2020/Q1,2020-05-05,62 425,13 103,13 396,13 823,13 823,11 579,
ACAUTOGAZ,ACG,2020/Q2,2020-08-10,32 259,4 969,8 154,7 955,7 955,6 492,
ACAUTOGAZ,ACG,2020/Q3,2020-11-09,51 934,8 803,10 467,10 551,10 551,8 750,
ACAUTOGAZ,ACG,2020/Q4,2021-03-31,38 604,5 371,4 750,4 751,4 751,4 077,
ACAUTOGAZ,ACG,2021/Q1,2021-05-07,50 884,8 063,8 452,8 563,8 563,6 955,
ACAUTOGAZ,ACG,2021/Q2,2021-08-11,57 770,8 150,8 743,8 314,8 314,7 121,
ACAUTOGAZ,ACG,2021/Q3,2021-11-09,53 626,7 599,7 918,7 794,7 794,6 537,
ACAUTOGAZ,ACG,2021/Q4,2022-03-31,44 016,3 445,4 658,3 944,3 944,3 501,
ACAUTOGAZ,ACG,2022/Q1,2022-05-06,62 148,8 142,8 431,8 016,8 016,7 026,
ACAUTOGAZ,ACG,2022/Q2,2022-08-11,62 796,9 683,10 053,10 098,10 098,8 676,
ACAUTOGAZ,ACG,2022/Q3,2022-11-09,74 903,14 254,14 616,13 954,13 954,11 743,
ACAUTOGAZ,ACG,2022/Q4,2023-03-23,70 610,11 798,10 329,10 152,10 152,8 914,
ACAUTOGAZ,ACG,2023/Q1,2023-05-09,66 174,8 879,9 339,8 627,8 627,7 624,
ACAUTOGAZ,ACG,2023/Q2,2023-08-09,59 920,7 291,7 925,9 321,9 321,8 140,
ACAUTOGAZ,ACG,2023/Q3,2023-11-09,65 572,7 844,8 525,6 487,6 487,6 280,
ACAUTOGAZ,ACG,2023/Q4,2024-03-22,68 350,6 196,5 703,6 630,6 630,6 436,
ACAUTOGAZ,ACG,2024/Q1,2024-05-10,67 135,9 605,10 362,10 486,10 486,9 234,
ACAUTOGAZ,ACG,2024/Q2,2024-08-14,66 347,10 059,10 341,9 892,9 892,8 706,
ACAUTOGAZ,ACG,2024/Q3,2024-11-08,60 487,8 572,8 617,7 232,7 232,6 578,
ACAUTOGAZ,ACG,2024/Q4,2025-03-31,46 131,4 390,2 947,3 773,3 773,3 703,
ACAUTOGAZ,ACG,2025/Q1,2025-05-09,55 684,7 789,8 119,7 506,7 506,6 908,
ASSECOPOL,ACP,2004,2005-02-28,482 013,26 169,21 511,-5 363,-5 363,-1 286,
ASSECOPOL,ACP,2005,2006-02-15,533 234,42 408,51 848,52 432,52 432,44 630,
ASSECOPOL,ACP,2006,2007-02-22,497 687,48 275,45 198,74 794,74 794,75 307,
ASSECOPOL,ACP,2007,2008-02-28,1 282 399,231 660,236 551,235 438,235 438,190 690,
ASSECOPOL,ACP,2008,2009-02-27,2 786 580,496 901,494 266,493 158,493 158,399 460,
ASSECOPOL,ACP,2009,2010-03-19,3 050 252,520 002,525 510,512 788,512 788,437 866,
ASSECOPOL,ACP,2010,2011-03-18,3 237 733,562 091,568 963,496 962,496 962,498 894,
ASSECOPOL,ACP,2011,2012-03-16,4 960 000,650 200,644 600,714 200,714 200,607 400,
ASSECOPOL,ACP,2012,2013-03-18,5 529 100,641 900,649 900,662 700,662 700,555 900,
ASSECOPOL,ACP,2013,2014-03-21,5 898 100,613 500,610 500,752 000,752 000,639 000,
ASSECOPOL,ACP,2014,2015-03-13,6 231 900,648 900,636 700,650 000,650 000,528 500,
ASSECOPOL,ACP,2015,2016-03-16,7 256 200,754 400,745 200,741 700,741 700,575 800,
ASSECOPOL,ACP,2016,2017-03-16,7 932 000,764 800,769 400,722 600,722 600,543 600,
ASSECOPOL,ACP,2017,2018-03-19,7 830 500,600 100,584 800,776 500,776 500,616 800,
ASSECOPOL,ACP,2018,2019-03-25,9 328 600,809 200,796 800,774 000,774 000,593 700,
ASSECOPOL,ACP,2019,2020-03-23,10 667 400,987 500,976 200,888 100,888 100,703 400,
ASSECOPOL,ACP,2020,2021-03-23,12 190 300,1 232 600,1 215 400,1 079 100,1 079 100,867 900,
ASSECOPOL,ACP,2021,2022-03-23,14 498 100,1 468 500,1 456 300,1 317 800,1 317 800,1 045 400,
ASSECOPOL,ACP,2022,2023-04-18,17 370 100,1 613 600,1 815 200,1 743 500,1 743 500,1 358 700,
ASSECOPOL,ACP,2023,2024-03-27,16 896 500,1 619 600,1 624 400,1 529 800,1 529 800,1 212 600,
ASSECOPOL,ACP,2024,2025-03-27,17 132 000,1 766 400,1 791 700,1 688 200,1 688 200,1 334 500,
ASSECOPOL,ACP,O4K,2025-05-27,17 459 300,1 841 500,1 841 500,1 737 100,1 737 100,1 372 000,
ACTION,ACT,2005,2005-09-28,1 331 916,-8 289,-9 056,-13 271,-13 271,-13 576,
ACTION,ACT,2006,2006-09-29,1 436 782,18 334,22 501,21 468,21 468,16 738,
ACTION,ACT,2007,2007-10-01,1 797 520,16 636,30 366,28 342,28 342,22 170,
ACTION,ACT,2008,2008-09-29,2 343 368,34 404,57 290,51 114,51 114,35 915,
ACTION,ACT,2009,2010-03-22,3 079 437,100 509,38 050,31 762,31 762,20 723,
ACTION,ACT,2010,2011-03-21,2 105 901,35 880,34 551,30 420,30 420,25 783,
ACTION,ACT,2011,2012-03-19,2 804 768,63 128,57 326,52 193,52 193,42 409,
ACTION,ACT,2012,2013-03-01,3 515 189,68 286,68 264,60 921,60 921,48 319,
ACTION,ACT,2013,2014-03-20,4 749 183,86 648,82 051,76 861,76 861,60 734,
ACTION,ACT,2014,2015-03-23,5 445 189,89 476,92 330,85 534,85 534,68 591,
ACTION,ACT,2015,2015-03-21,5 312 134,34 624,35 016,26 958,26 958,20 863,
ACTION,ACT,2016,2017-04-25,3 164 837,-57 530,-147 536,-170 918,-170 918,-164 043,
ACTION,ACT,2017,2018-04-27,1 700 115,-38 179,-50 972,-57 079,-57 079,-58 542,
ACTION,ACT,2018,2019-04-26,1 603 903,-27 745,-24 393,-25 199,-25 199,-25 238,
ACTION,ACT,2019,2020-03-27,1 638 927,-8 499,-4 975,-5 122,-5 122,-4 994,
ACTION,ACT,2020,2021-03-31,2 062 236,21 325,156 833,179 485,179 485,184 925,
ACTION,ACT,2021,2022-03-30,2 307 109,71 207,116 143,113 600,113 600,100 909,
ACTION,ACT,2022,2023-04-24,2 366 956,52 483,52 772,58 991,58 991,48 943,
ACTION,ACT,2023,2024-04-25,2 510 437,42 599,44 069,45 848,45 848,36 655,
ACTION,ACT,2024,2025-04-29,2 534 056,30 066,46 328,50 192,50 192,41 228,
ACTION,ACT,O4K,2025-05-29,2 582 062,32 703,37 103,39 551,39 551,33 064,
ADIUVO,ADV,2013,2014-02-14,0,-3 847,-4 315,-5 350,-5 350,-5 550,
ADIUVO,ADV,2014,2015-02-14,36,-9 209,-9 211,-14 692,-14 692,-14 583,
ADIUVO,ADV,2015,2016-03-21,3 937,-14 254,-13 667,-20 101,-20 101,-20 021,
ADIUVO,ADV,2016,2017-04-12,4 779,-19 734,-18 838,-22 031,-22 031,-19 304,
ADIUVO,ADV,2017,2018-04-27,5 762,-28 675,-51 875,-59 003,-59 003,-52 562,
ADIUVO,ADV,2018,2019-03-25,2 794,-21 654,-25 206,-29 143,-29 143,-29 143,
ADIUVO,ADV,2019,2020-06-30,1 778,-10 155,-16 815,-17 243,-17 243,-17 212,
ADIUVO,ADV,2020,2021-04-23,942,-7 629,-13 412,-14 955,-14 955,-16 771,
ADIUVO,ADV,2021,2022-05-02,1 604,-6 341,431,-17 134,-17 134,-17 751,
ADIUVO,ADV,2022,2023-04-29,173,-7 372,-38 320,-53 866,-53 866,-64 267,
ADIUVO,ADV,2023,2024-04-30,990,-4 804,-6 540,-11 170,-11 170,-12 080,
ADIUVO,ADV,2024,2025-04-17,334,-1 839,-3 508,-2 536,-2 536,-4 294,
ADIUVO,ADV,O4K,2025-05-30,456,-1 084,-823,406,406,-1 352,
AGORA,AGO,2004,2005-02-14,1 001 087,110 378,82 285,76 849,76 849,68 396,
AGORA,AGO,2005,2006-02-16,1 202 138,154 379,150 806,154 110,154 110,125 613,
AGORA,AGO,2006,2007-02-20,1 133 680,46 467,39 640,46 263,46 263,32 002,
AGORA,AGO,2007,2008-02-20,1 272 323,121 188,120 273,129 322,129 322,100 181,
AGORA,AGO,2008,2009-02-19,1 277 670,91 618,44 610,47 885,47 885,23 302,
AGORA,AGO,2009,2010-02-23,1 110 127,69 311,52 865,54 368,54 368,37 307,
AGORA,AGO,2010,2011-02-25,1 116 742,96 171,84 888,87 875,87 875,71 869,
AGORA,AGO,2011,2012-02-27,1 234 553,69 931,51 884,55 015,55 015,43 789,
AGORA,AGO,2012,2013-02-22,1 138 588,8 617,-13 085,-10 145,-10 145,-8 105,
AGORA,AGO,2013,2014-02-20,1 073 935,7 394,7 381,4 872,4 872,1 179,
AGORA,AGO,2014,2015-02-20,1 102 417,-25,-18 297,-17 925,-17 925,-11 026,
AGORA,AGO,2015,2016-02-18,1 189 340,13 042,18 732,16 805,16 805,15 319,
AGORA,AGO,2016,2017-02-17,1 198 432,-2 113,16 682,195,195,-13 184,
AGORA,AGO,2017,2018-03-08,1 165 479,13 232,-73 036,-75 216,-75 216,-79 293,
AGORA,AGO,2018,2019-03-08,1 141 158,16 047,875,20 888,20 888,9 379,
AGORA,AGO,2019,2020-03-13,1 249 663,30 840,24 678,14 074,14 074,6 006,
AGORA,AGO,2020,2021-03-19,836 459,-103 670,-111 708,-152 700,-152 700,-130 239,
AGORA,AGO,2021,2022-03-25,965 874,-50 874,-41 851,-49 952,-49 952,-46 642,
AGORA,AGO,2022,2023-03-17,1 113 119,-35 377,-64 822,-103 655,-103 655,-105 663,
AGORA,AGO,2023,2024-03-20,1 424 311,53 765,44 557,101 617,101 617,85 000,
AGORA,AGO,2024,2025-03-26,1 480 503,72 244,82 146,27 623,27 623,26 408,
AGORA,AGO,O4K,2025-05-23,1 443 874,70 286,78 086,24 289,24 289,15 012,
AGROTON,AGT,2007,2008-04-20,164 969,37 940,45 822,35 483,35 483,35 478,
AGROTON,AGT,2008,2009-04-20,276 727,13 725,14 119,-55 948,-55 948,-55 948,
AGROTON,AGT,2009,2010-04-20,216 894,36 775,47 426,14 397,14 397,12 766,
AGROTON,AGT,2010,2011-04-14,287 814,94 226,87 367,46 978,46 978,46 643,
AGROTON,AGT,2011,2012-06-05,417 196,71 010,19 722,977,977,923,
AGROTON,AGT,2012,2013-04-17,310 335,31 799,51 007,25 411,25 411,21 025,
AGROTON,AGT,2013,2014-05-02,280 977,-4 566,-5 009,-12 138,-12 138,-17 138,
AGROTON,AGT,2014,2015-04-30,276 217,50 118,57 280,-281 916,-281 916,-282 295,
AGROTON,AGT,2015,2016-04-25,228 047,62 780,78 810,-37 404,-37 404,-37 408,
AGROTON,AGT,2016,2017-04-25,314 196,101 498,97 449,91 042,91 042,91 029,
AGROTON,AGT,2017,2018-04-27,263 531,43 039,29 671,29 114,29 114,28 971,
AGROTON,AGT,2018,2019-04-26,299 039,52 207,43 319,51 579,51 579,49 425,
AGROTON,AGT,2019,2020-06-30,269 470,-877,-16 345,20 227,20 227,19 691,
AGROTON,AGT,2020,2021-04-30,339 977,111 797,100 312,44 248,44 248,44 195,
AGROTON,AGT,2023,2024-04-30,,,,,,,
ALLEGRO,ALE,2019/Q3,2019-11-30,620 186,233 937,210 619,100 368,100 368,73 393,
ALLEGRO,ALE,2019/Q4,2020-03-20,805 647,300 170,267 281,166 342,166 342,123 942,
ALLEGRO,ALE,2020/Q1,2020-05-15,751 163,258 306,235 957,138 077,138 077,104 613,
ALLEGRO,ALE,2020/Q2,2020-09-22,1 018 985,377 502,324 412,238 618,238 618,185 041,
ALLEGRO,ALE,2020/Q3,2020-11-26,928 695,211 167,167 763,-84 681,-84 681,-131 652,
ALLEGRO,ALE,2020/Q4,2021-03-04,1 298 968,401 850,394 911,324 693,324 693,260 558,
ALLEGRO,ALE,2021/Q1,2021-05-13,1 210 203,451 436,406 196,355 187,355 187,269 648,
ALLEGRO,ALE,2021/Q2,2021-08-05,1 308 121,470 008,421 790,370 653,370 653,295 868,
ALLEGRO,ALE,2021/Q3,2021-11-09,1 233 869,383 907,323 149,380 712,380 712,324 366,
ALLEGRO,ALE,2021/Q4,2022-02-24,1 600 677,362 611,321 810,251 569,251 569,199 736,
ALLEGRO,ALE,2022/Q1,2022-05-26,1 392 599,356 852,281 270,225 881,225 881,166 950,
ALLEGRO,ALE,2022/Q2,2022-09-29,2 210 056,343 731,209 024,27 916,27 916,-63 499,
ALLEGRO,ALE,2022/Q3,2022-11-30,2 319 460,362 086,-2 044 868,-2 155 386,-2 155 386,-2 199 809,
ALLEGRO,ALE,2022/Q4,2023-03-30,3 082 801,503 191,372 447,262 135,262 135,179 562,
ALLEGRO,ALE,2023/Q1,2023-05-25,2 321 162,250 577,250 577,186 238,186 238,157 045,
ALLEGRO,ALE,2023/Q2,2023-09-28,2 397 709,303 387,303 387,185 843,185 843,118 955,
ALLEGRO,ALE,2023/Q3,2023-11-16,2 431 722,387 048,387 048,324 513,324 513,241 690,
ALLEGRO,ALE,2023/Q4,2024-03-14,3 034 724,-216 134,-150 891,-196 425,-196 425,-233 632,
ALLEGRO,ALE,2024/Q1,2024-05-23,2 475 330,411 299,411 299,319 463,319 463,241 820,
ALLEGRO,ALE,2024/Q2,2024-09-19,2 696 920,518 437,518 437,459 909,459 909,347 054,
ALLEGRO,ALE,2024/Q3,2024-11-14,2 620 530,407 376,407 376,294 272,294 272,193 070,
ALLEGRO,ALE,2024/Q4,2025-03-13,3 028 451,840 726,449 945,369 736,369 736,252 617,
ALLEGRO,ALE,2025/Q1,2025-05-22,2 593 528,572 368,481 557,393 107,393 107,296 524,
AIGAMES,ALG,2012/Q1,2012-05-15,254,-46,-44,165,165,165,
AIGAMES,ALG,2012/Q2,2012-09-20,946,180,180,42,42,42,
AIGAMES,ALG,2012/Q3,2012-11-14,520,180,180,268,268,261,
AIGAMES,ALG,2012/Q4,2013-02-14,316,-17,41,38,38,-44,
AIGAMES,ALG,2013/Q1,2013-05-14,252,-45,-45,-77,-77,-78,
AIGAMES,ALG,2013/Q2,2013-08-14,277,-57,-61,-78,-78,-77,
AIGAMES,ALG,2013/Q3,2013-11-14,249,-65,-64,-100,-100,-100,
AIGAMES,ALG,2013/Q4,2014-02-14,707,176,156,75,75,75,
AIGAMES,ALG,2014/Q1,2014-05-14,185 345,77,60,169,169,117,
AIGAMES,ALG,2014/Q2,2014-08-14,161 434,187,213,111,111,163,
AIGAMES,ALG,2014/Q3,2014-11-14,136 435,180,180,51,51,127,
AIGAMES,ALG,2014/Q4,2015-02-16,8,308,10 952,11 074,11 074,8 706,
